channel_id,site_store,region,store_type,urbanization,b2b_b2c
TGPP,60001887,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001890,KVMB,Độc lập,Khác,B2B
TGPP,60001891,KVMB,Độc lập,Khác,B2B
TGPP,60001893,KVMB,Độc lập,Khác,B2B
TGPP,60001894,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001895,KVMB,Độc lập,Khác,B2B
TGPP,60001896,KVMB,Độc lập,Khác,B2B
TGPP,60001897,KVMB,Độc lập,Khác,B2B
TGPP,60001898,KVMB,Độc lập,Khác,B2B
TGPP,60001899,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001900,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001901,KVMB,Độc lập,Khác,B2B
TGPP,60001902,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001903,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001904,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001905,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001906,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001907,KVMB,Độc lập,Khác,B2B
TGPP,60001909,KVMB,Độc lập,Khác,B2B
TGPP,60001910,KVMB,Độc lập,Khác,B2B
TGPP,60001911,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001912,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001913,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001914,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001915,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001917,KVMB,Độc lập,Khác,B2B
TGPP,60001918,KVMB,Độc lập,Khác,B2B
TGPP,60001921,KVMB,Độc lập,Khác,B2B
TGPP,60001922,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001923,KVMB,Độc lập,Khác,B2B
TGPP,60001924,KVMB,Độc lập,Khác,B2B
TGPP,60001925,KVMB,Độc lập,Khác,B2B
TGPP,60001926,KVMB,Độc lập,Khác,B2B
TGPP,60001927,KVMB,Độc lập,Khác,B2B
TGPP,60001928,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001929,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001930,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001931,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001932,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001933,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001934,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001935,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001936,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001937,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001938,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001939,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001940,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001941,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001942,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001943,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001944,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001945,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001946,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001947,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001948,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001949,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001950,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001951,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001952,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001953,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001954,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001955,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001956,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001957,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001958,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001959,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001960,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001961,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001962,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001963,Trung Quốc,Độc lập,Khác,B2B
TGPP,60001975,KVMB,Độc lập,Khác,B2B
TGPP,60001985,KVMB,Độc lập,Khác,B2B
TGPP,60001987,KVMB,Độc lập,Khác,B2B
TGPP,60001988,KVMTR,Độc lập,Khác,B2B
TGPP,60001995,KVMN,Độc lập,Khác,B2B
TGPP,60001997,KVMB,Độc lập,Khác,B2B
TGPP,60002000,KVTN,Độc lập,Khác,B2B
TGPP,60002001,KVMN,Độc lập,Khác,B2B
TGPP,60002002,KVMN,Độc lập,Khác,B2B
TGPP,60002003,KVMN,Độc lập,Khác,B2B
TGPP,60002005,KVMB,Độc lập,Khác,B2B
TGPP,60002017,KVMN,Độc lập,Khác,B2B
TGPP,60002023,KVMT,Độc lập,Khác,B2B
TGPP,60002024,KVMB,Độc lập,Khác,B2B
TGPP,60002025,KVMB,Độc lập,Khác,B2B
TGPP,60002026,KVMB,Độc lập,Khác,B2B
TGPP,60002027,KVMB,Độc lập,Khác,B2B
TGPP,60002028,KVMB,Độc lập,Khác,B2B
TGPP,60002030,KVMB,Độc lập,Khác,B2B
TGPP,60002033,KVMB,Độc lập,Khác,B2B
TGPP,60002034,KVMB,Độc lập,Khác,B2B
TGPP,60002035,KVMB,Độc lập,Khác,B2B
TGPP,60002036,KVMB,Độc lập,Khác,B2B
TGPP,60002037,KVMB,Độc lập,Khác,B2B
TGPP,60002038,KVMB,Độc lập,Khác,B2B
TGPP,60002039,KVMB,Độc lập,Khác,B2B
TGPP,60002040,KVMB,Độc lập,Khác,B2B
TGPP,60002041,KVMB,Độc lập,Khác,B2B
TGPP,60002043,KVMB,Độc lập,Khác,B2B
TGPP,60002044,KVMN,Độc lập,Khác,B2B
TGPP,60002045,KVMN,Độc lập,Khác,B2B
TGPP,60002046,KVMB,Độc lập,Khác,B2B
TGPP,60002050,KVTN,Độc lập,Khác,B2B
TGPP,60002055,KVMN,Độc lập,Khác,B2B
TGPP,60002056,KVMN,Độc lập,Khác,B2B
TGPP,60002057,KVMB,Độc lập,Khác,B2B
TGPP,60002059,KVMN,Độc lập,Khác,B2B
TGPP,60002060,KVMN,Độc lập,Khác,B2B
TGPP,60002062,KVMB,Độc lập,Khác,B2B
TGPP,60002063,KVMB,Độc lập,Khác,B2B
TGPP,60002065,KVTN,Độc lập,Khác,B2B
TGPP,60002066,KVTN,Độc lập,Khác,B2B
TGPP,60002080,KVMN,Độc lập,Khác,B2B
TGPP,60002085,KVMN,Độc lập,Khác,B2B
TGPP,60002086,KVMN,Độc lập,Khác,B2B
TGPP,60002090,KVMN,Độc lập,Khác,B2B
TGPP,60002092,KVTN,Độc lập,Khác,B2B
TGPP,60002093,KVMB,Độc lập,Khác,B2B
TGPP,60002095,KVTN,Độc lập,Khác,B2B
TGPP,60002096,KVMB,Độc lập,Khác,B2B
TGPP,60002098,KVTN,Độc lập,Khác,B2B
TGPP,60002099,KVTN,Độc lập,Khác,B2B
TGPP,60002101,KVMB,Độc lập,Khác,B2B
TGPP,60002103,KVMB,Độc lập,Khác,B2B
TGPP,60002104,KVMTR,Độc lập,Khác,B2B
TGPP,60002120,KVMN,Độc lập,Khác,B2B
TGPP,60002125,KVMB,Độc lập,Khác,B2B
TGPP,60002130,KVMN,Độc lập,Khác,B2B
TGPP,60002131,KVMB,Độc lập,Khác,B2B
TGPP,60002133,KVMB,Độc lập,Khác,B2B
TGPP,60002135,KVMN,Độc lập,Khác,B2B
TGPP,60002137,KVMN,Độc lập,Khác,B2B
TGPP,60002139,KVMN,Độc lập,Khác,B2B
TGPP,60002146,KVMN,Độc lập,Khác,B2B
TGPP,60002147,KVMB,Độc lập,Khác,B2B
TGPP,60002148,KVMN,Độc lập,Khác,B2B
TGPP,60002152,KVTN,Độc lập,Khác,B2B
TGPP,60002153,KVMB,Độc lập,Khác,B2B
TGPP,60002154,KVMN,Độc lập,Khác,B2B
TGPP,60002155,KVMN,Độc lập,Khác,B2B
TGPP,60002156,KVMN,Độc lập,Khác,B2B
TGPP,60002158,KVMN,Độc lập,Khác,B2B
TGPP,60002159,KVMN,Độc lập,Khác,B2B
TGPP,60002160,KVTN,Độc lập,Khác,B2B
TGPP,60002161,KVMB,Độc lập,Khác,B2B
TGPP,60002163,KVMTR,Độc lập,Khác,B2B
TGPP,60002165,KVMN,Độc lập,Khác,B2B
TGPP,60002167,KVMB,Độc lập,Khác,B2B
TGPP,60002171,KVMN,Độc lập,Khác,B2B
TGPP,60002175,KVMB,Độc lập,Khác,B2B
TGPP,60002185,KVMB,Độc lập,Khác,B2B
TGPP,60002190,KVMN,Độc lập,Khác,B2B
TGPP,60002191,KVMN,Độc lập,Khác,B2B
TGPP,60002196,KVMB,Độc lập,Khác,B2B
TGPP,60002206,KVMN,Độc lập,Khác,B2B
TGPP,60002208,KVMN,Độc lập,Khác,B2B
TGPP,60002209,KVMT,Độc lập,Khác,B2B
TGPP,60002210,KVMB,Độc lập,Khác,B2B
TGPP,60002212,KVTN,Độc lập,Khác,B2B
TGPP,60002213,KVMTR,Độc lập,Khác,B2B
TGPP,60002215,KVTN,Độc lập,Khác,B2B
TGPP,60002216,KVMB,Độc lập,Khác,B2B
TGPP,60002225,KVMN,Độc lập,Khác,B2B
TGPP,60002226,KVTN,Độc lập,Khác,B2B
TGPP,60002231,KVMB,Độc lập,Khác,B2B
TGPP,60002235,KVMTR,Độc lập,Khác,B2B
TGPP,60002236,KVMB,Độc lập,Khác,B2B
TGPP,60002238,KVTN,Độc lập,Khác,B2B
TGPP,60002241,KVMT,Độc lập,Khác,B2B
TGPP,60002243,KVMN,Độc lập,Khác,B2B
TGPP,60002244,KVMN,Độc lập,Khác,B2B
TGPP,60002245,KVMN,Độc lập,Khác,B2B
TGPP,60002250,KVTN,Độc lập,Khác,B2B
TGPP,60002251,KVMB,Độc lập,Khác,B2B
TGPP,60002255,KVMN,Độc lập,Khác,B2B
TGPP,60002275,KVTN,Độc lập,Khác,B2B
TGPP,60002276,KVMTR,Độc lập,Khác,B2B
TGPP,60002285,KVTN,Độc lập,Khác,B2B
TGPP,60002286,KVMN,Độc lập,Khác,B2B
TGPP,60002290,KVMB,Độc lập,Khác,B2B
TGPP,60002300,Trung Quốc,Độc lập,Khác,B2B
TGPP,60002303,KVTN,Độc lập,Khác,B2B
TGPP,60002306,KVTN,Độc lập,Khác,B2B
TGPP,60002307,KVMN,Độc lập,Khác,B2B
TGPP,60002308,KVMN,Độc lập,Khác,B2B
TGPP,60002310,KVMN,Độc lập,Khác,B2B
TGPP,60002311,KVMB,Độc lập,Khác,B2B
TGPP,60002315,KVTN,Độc lập,Khác,B2B
TGPP,60002325,KVMT,Độc lập,Khác,B2B
TGPP,60002331,KVMN,Độc lập,Khác,B2B
TGPP,60002340,KVMB,Độc lập,Khác,B2B
TGPP,60002355,KVMB,Độc lập,Khác,B2B
TGPP,60002361,KVMB,Độc lập,Khác,B2B
TGPP,60002365,KVMN,Độc lập,Khác,B2B
TGPP,60002372,KVMB,Độc lập,Khác,B2B
TGPP,60002375,KVTN,Độc lập,Khác,B2B
TGPP,60002385,KVTN,Độc lập,Khác,B2B
TGPP,60002388,KVMN,Độc lập,Khác,B2B
TGPP,60002389,KVMN,Độc lập,Khác,B2B
TGPP,60002391,KVMTR,Độc lập,Khác,B2B
TGPP,60002393,KVTN,Độc lập,Khác,B2B
TGPP,60002396,KVTN,Độc lập,Khác,B2B
TGPP,60002400,KVMN,Độc lập,Khác,B2B
TGPP,60002402,KVMN,Độc lập,Khác,B2B
TGPP,60002405,KVMN,Độc lập,Khác,B2B
TGPP,60002406,KVTN,Độc lập,Khác,B2B
TGPP,60002407,KVMB,Độc lập,Khác,B2B
TGPP,60002408,KVMB,Độc lập,Khác,B2B
TGPP,60002411,KVTN,Độc lập,Khác,B2B
TGPP,60002412,KVMN,Độc lập,Khác,B2B
TGPP,60002415,KVMB,Độc lập,Khác,B2B
TGPP,60002420,KVMT,Độc lập,Khác,B2B
TGPP,60002421,KVMB,Độc lập,Khác,B2B
TGPP,60002425,KVTN,Độc lập,Khác,B2B
TGPP,60002428,KVMT,Độc lập,Khác,B2B
TGPP,60002430,KVMN,Độc lập,Khác,B2B
TGPP,60002435,KVMN,Độc lập,Khác,B2B
TGPP,60002441,KVMN,Độc lập,Khác,B2B
TGPP,60002456,KVTN,Độc lập,Khác,B2B
TGPP,60002457,KVMN,Độc lập,Khác,B2B
TGPP,60002461,KVTN,Độc lập,Khác,B2B
TGPP,60002462,KVTN,Độc lập,Khác,B2B
TGPP,60002463,KVMN,Độc lập,Khác,B2B
TGPP,60002464,KVMN,Độc lập,Khác,B2B
TGPP,60002465,KVMN,Độc lập,Khác,B2B
TGPP,60002466,KVMB,Độc lập,Khác,B2B
TGPP,60002471,KVTN,Độc lập,Khác,B2B
TGPP,60002475,KVMB,Độc lập,Khác,B2B
TGPP,60002476,KVMN,Độc lập,Khác,B2B
TGPP,60002477,KVMB,Độc lập,Khác,B2B
TGPP,60002480,KVMB,Độc lập,Khác,B2B
TGPP,60002485,KVMN,Độc lập,Khác,B2B
TGPP,60002486,KVMN,Độc lập,Khác,B2B
TGPP,60002488,KVTN,Độc lập,Khác,B2B
TGPP,60002505,KVMN,Độc lập,Khác,B2B
TGPP,60002515,KVMB,Độc lập,Khác,B2B
TGPP,60002520,KVMT,Độc lập,Khác,B2B
TGPP,60002521,KVMB,Độc lập,Khác,B2B
TGPP,60002523,KVTN,Độc lập,Khác,B2B
TGPP,60002525,KVMTR,Độc lập,Khác,B2B
TGPP,60002530,KVMB,Độc lập,Khác,B2B
TGPP,60002531,KVMN,Độc lập,Khác,B2B
TGPP,60002534,KVMN,Độc lập,Khác,B2B
TGPP,60002561,KVTN,Độc lập,Khác,B2B
TGPP,60002563,KVMB,Độc lập,Khác,B2B
TGPP,60002570,KVMB,Độc lập,Khác,B2B
TGPP,60002580,KVMT,Độc lập,Khác,B2B
TGPP,60002583,KVMT,Độc lập,Khác,B2B
TGPP,60002584,KVMB,Độc lập,Khác,B2B
TGPP,60002586,KVMN,Độc lập,Khác,B2B
TGPP,60002590,KVMN,Độc lập,Khác,B2B
TGPP,60002595,KVMN,Độc lập,Khác,B2B
TGPP,60002596,KVMB,Độc lập,Khác,B2B
TGPP,60002602,KVTN,Độc lập,Khác,B2B
TGPP,60002603,KVTN,Độc lập,Khác,B2B
TGPP,60002605,KVMB,Độc lập,Khác,B2B
TGPP,60002610,KVMTR,Độc lập,Khác,B2B
TGPP,60002612,KVMN,Độc lập,Khác,B2B
TGPP,60002613,KVMB,Độc lập,Khác,B2B
TGPP,60002615,KVMTR,Độc lập,Khác,B2B
TGPP,60002620,KVMB,Độc lập,Khác,B2B
TGPP,60002630,KVMB,Độc lập,Khác,B2B
TGPP,60002635,KVMB,Độc lập,Khác,B2B
TGPP,60002645,KVMB,Độc lập,Khác,B2B
TGPP,60002647,KVMTR,Độc lập,Khác,B2B
TGPP,60002648,KVMB,Độc lập,Khác,B2B
TGPP,60002650,KVMT,Độc lập,Khác,B2B
TGPP,60002655,KVMN,Độc lập,Khác,B2B
TGPP,60002676,KVMT,Độc lập,Khác,B2B
TGPP,60002688,KVMB,Độc lập,Khác,B2B
TGPP,60002689,KVMT,Độc lập,Khác,B2B
TGPP,60002701,KVMB,Độc lập,Khác,B2B
TGPP,60002706,KVMN,Độc lập,Khác,B2B
TGPP,60002707,KVTN,Độc lập,Khác,B2B
TGPP,60002708,KVMT,Độc lập,Khác,B2B
TGPP,60002709,KVMB,Độc lập,Khác,B2B
TGPP,60002713,KVMN,Độc lập,Khác,B2B
TGPP,60002721,KVMTR,Độc lập,Khác,B2B
TGPP,60002725,KVMB,Độc lập,Khác,B2B
TGPP,60002728,KVMB,Độc lập,Khác,B2B
TGPP,60002730,KVTN,Độc lập,Khác,B2B
TGPP,60002741,KVMN,Độc lập,Khác,B2B
TGPP,60002754,KVMT,Độc lập,Khác,B2B
TGPP,60002755,KVMB,Độc lập,Khác,B2B
TGPP,60002765,KVMN,Độc lập,Khác,B2B
TGPP,60002796,KVMN,Độc lập,Khác,B2B
TGPP,60002798,KVMB,Độc lập,Khác,B2B
TGPP,60002822,KVMN,Độc lập,Khác,B2B
TGPP,60002835,KVMN,Độc lập,Khác,B2B
TGPP,60002845,KVTN,Độc lập,Khác,B2B
TGPP,60002848,KVMN,Độc lập,Khác,B2B
TGPP,60002852,KVTN,Độc lập,Khác,B2B
TGPP,60002866,KVMN,Độc lập,Khác,B2B
TGPP,60002867,KVMN,Độc lập,Khác,B2B
TGPP,60002870,KVMB,Độc lập,Khác,B2B
TGPP,60002877,KVMTR,Độc lập,Khác,B2B
TGPP,60002878,KVMTR,Độc lập,Khác,B2B
TGPP,60002904,KVMTR,Độc lập,Khác,B2B
TGPP,60002908,KVMTR,Độc lập,Khác,B2B
TGPP,60002909,KVMB,Độc lập,Khác,B2B
TGPP,60002915,KVMN,Độc lập,Khác,B2B
TGPP,60002924,KVMTR,Độc lập,Khác,B2B
TGPP,60002930,KVTN,Độc lập,Khác,B2B
TGPP,60002937,KVMB,Độc lập,Khác,B2B
TGPP,60002938,KVMN,Độc lập,Khác,B2B
TGPP,60002942,KVTN,Độc lập,Khác,B2B
TGPP,60002944,KVMN,Độc lập,Khác,B2B
TGPP,60002970,KVMT,Độc lập,Khác,B2B
TGPP,60002971,KVMTR,Độc lập,Khác,B2B
TGPP,60002985,KVMN,Độc lập,Khác,B2B
TGPP,60002986,KVMTR,Độc lập,Khác,B2B
TGPP,60002990,KVMN,Độc lập,Khác,B2B
TGPP,60002996,KVTN,Độc lập,Khác,B2B
TGPP,60002999,KVMB,Độc lập,Khác,B2B
TGPP,60003002,KVMB,Độc lập,Khác,B2B
TGPP,60003010,KVMB,Độc lập,Khác,B2B
TGPP,60003020,KVMB,Độc lập,Khác,B2B
TGPP,60003024,KVMB,Độc lập,Khác,B2B
TGPP,60003034,KVMT,Độc lập,Khác,B2B
TGPP,60003051,KVMN,Độc lập,Khác,B2B
TGPP,60003053,KVMB,Độc lập,Khác,B2B
TGPP,60003066,KVTN,Độc lập,Khác,B2B
TGPP,60003067,KVMT,Độc lập,Khác,B2B
TGPP,60003069,KVTN,Độc lập,Khác,B2B
TGPP,60003079,KVMT,Độc lập,Khác,B2B
TGPP,60003080,KVMB,Độc lập,Khác,B2B
TGPP,60003082,KVMB,Độc lập,Khác,B2B
TGPP,60003085,KVMT,Độc lập,Khác,B2B
TGPP,60003089,KVMB,Độc lập,Khác,B2B
TGPP,60003090,KVMN,Độc lập,Khác,B2B
TGPP,60003096,KVTN,Độc lập,Khác,B2B
TGPP,60003100,KVMB,Độc lập,Khác,B2B
TGPP,60003105,KVTN,Độc lập,Khác,B2B
TGPP,60003106,KVTN,Độc lập,Khác,B2B
TGPP,60003107,KVTN,Độc lập,Khác,B2B
TGPP,60003115,KVMN,Độc lập,Khác,B2B
TGPP,60003116,KVTN,Độc lập,Khác,B2B
TGPP,60003120,KVMB,Độc lập,Khác,B2B
TGPP,60003172,KVMB,Độc lập,Khác,B2B
TGPP,60003220,KVMT,Độc lập,Khác,B2B
TGPP,60003235,KVMB,Độc lập,Khác,B2B
TGPP,60003275,KVMN,Độc lập,Khác,B2B
TGPP,60003418,Trung Quốc,Độc lập,Khác,B2B
TGPP,60003419,Trung Quốc,Độc lập,Khác,B2B
TGPP,60003421,Trung Quốc,Độc lập,Khác,B2B
TGPP,60003423,Trung Quốc,Độc lập,Khác,B2B
TGPP,60003424,Trung Quốc,Độc lập,Khác,B2B
TGPP,60003425,Trung Quốc,Độc lập,Khác,B2B
TGPP,60003427,Trung Quốc,Độc lập,Khác,B2B
TGPP,60003429,Trung Quốc,Độc lập,Khác,B2B
TGPP,60003431,Trung Quốc,Độc lập,Khác,B2B
TGPP,60003432,Trung Quốc,Độc lập,Khác,B2B
TGPP,60003433,Trung Quốc,Độc lập,Khác,B2B
TGPP,60003434,Trung Quốc,Độc lập,Khác,B2B
TGPP,60003435,Trung Quốc,Độc lập,Khác,B2B
TGPP,60003460,KVMB,Độc lập,Khác,B2B
TGPP,60003465,KVMB,Độc lập,Khác,B2B
TGPP,60003494,KVMB,Độc lập,Khác,B2B
TGPP,60003629,KVMB,Độc lập,Khác,B2B
TGPP,60003688,KVMB,Độc lập,Khác,B2B
TGPP,60003730,KVMB,Độc lập,Khác,B2B
ONLINE,60003731,Khác,Online,Khác,B2C
TGPP,60003760,KVMB,Độc lập,Khác,B2B
TGPP,60003765,KVMB,Độc lập,Khác,B2B
TGPP,60003776,KVMT,Khác,Khác,B2B
TGPP,60003796,KVMB,Độc lập,Khác,B2B
TGPP,60003810,KVMB,Độc lập,Khác,B2B
TGPP,60003812,KVTN,Độc lập,Khác,B2B
TGPP,60003813,KVMB,Độc lập,Khác,B2B
TGPP,60003814,KVMB,Độc lập,Khác,B2B
TGPP,60003815,KVMT,Độc lập,Khác,B2B
TGPP,60003820,KVMN,Độc lập,Nông thôn,B2B
TGPP,60003823,KVMB,Độc lập,Nội thành,B2B
TGPP,60003830,KVMN,Độc lập,Nội thành,B2B
TGPP,60003831,KVMB,Độc lập,Nội thành,B2B
TGPP,60003832,KVMB,Độc lập,Nội thành,B2B
TGPP,60003836,KVMT,Độc lập,Nông thôn,B2B
CHTT,1168,KVMN,Độc lập,Khác,B2C
CHTT,1170,KVMN,Độc lập,Nội thành,B2C
CHTT,1255,KVMB,Độc lập,Khác,B2C
CHTT,1256,KVMB,Độc lập,Khác,B2C
CHTT,1257,KVMB,Độc lập,Nội thành,B2C
CHTT,1258,KVMB,Độc lập,Nội thành,B2C
CHTT,1259,KVMB,Độc lập,Nội thành,B2C
CHTT,1260,KVMB,Độc lập,Nông thôn,B2C
CHTT,1261,KVMB,Độc lập,Nông thôn,B2C
CHTT,1262,KVMB,Độc lập,Nội thành,B2C
CHTT,1532,KVMT,Độc lập,Nội thành,B2C
CHTT,1632,KVTN,Độc lập,Khác,B2C
CHTT,1263,KVMB,Độc lập,Nội thành,B2C
TGPP,60003841,KVMB,Độc lập,Nội thành,B2B
TGPP,60000018,KVMN,Độc lập,Nội thành,B2B
TGPP,60000019,KVMN,Độc lập,Nội thành,B2B
TGPP,60000043,KVMN,Độc lập,Nội thành,B2B
TGPP,60000054,KVMN,Độc lập,Nội thành,B2B
TGPP,60000071,KVMN,Độc lập,Nội thành,B2B
TGPP,60000081,KVMN,Độc lập,TT hành chính kinh tế,B2B
TGPP,60000092,KVMN,Độc lập,Nội thành,B2B
TGPP,60000095,KVMN,Độc lập,TT hành chính kinh tế,B2B
TGPP,60000111,KVMN,Độc lập,Nội thành,B2B
TGPP,60000119,KVMN,Độc lập,Nội thành,B2B
TGPP,60000187,KVMN,Độc lập,Nội thành,B2B
TGPP,60000201,KVMN,Độc lập,Nội thành,B2B
TGPP,60000202,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000203,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000212,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000221,KVMN,Độc lập,Nội thành,B2B
TGPP,60000222,KVMN,Độc lập,Nội thành,B2B
TGPP,60000224,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000225,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000227,KVMN,Độc lập,Nội thành,B2B
TGPP,60000246,KVMN,Độc lập,Nội thành,B2B
TGPP,60000248,KVMN,Độc lập,Nội thành,B2B
TGPP,60000251,KVMN,Độc lập,Nội thành,B2B
TGPP,60000256,KVMN,Độc lập,Nội thành,B2B
TGPP,60000257,KVMN,Độc lập,Nội thành,B2B
TGPP,60000259,KVMN,Độc lập,Nội thành,B2B
TGPP,60000260,KVMN,Độc lập,Nội thành,B2B
TGPP,60000262,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000263,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000273,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000276,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000277,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000278,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000280,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000283,KVMN,Độc lập,Nội thành,B2B
TGPP,60000284,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000290,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000291,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000293,KVMN,Độc lập,Nội thành,B2B
TGPP,60000295,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000300,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000301,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000310,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000312,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000327,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000328,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000333,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000334,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000342,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000354,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000367,KVMN,Độc lập,Nội thành,B2B
TGPP,60000368,KVMN,Độc lập,Nội thành,B2B
TGPP,60000377,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000378,KVMN,Độc lập,Nội thành,B2B
TGPP,60000391,KVMN,Độc lập,Nội thành,B2B
TGPP,60000392,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000395,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000403,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000404,KVMN,Độc lập,Nội thành,B2B
TGPP,60000406,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000407,KVMN,Độc lập,Nội thành,B2B
TGPP,60000411,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000413,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000414,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000419,KVMN,Độc lập,Nội thành,B2B
TGPP,60000420,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000424,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000425,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000427,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000437,KVMN,Độc lập,Nội thành,B2B
TGPP,60000438,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000447,KVMN,Độc lập,Nội thành,B2B
TGPP,60000450,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000451,KVMN,Độc lập,Nội thành,B2B
TGPP,60000467,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000469,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000470,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000471,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000474,KVMN,Độc lập,Nội thành,B2B
TGPP,60000481,KVMN,Độc lập,Nội thành,B2B
TGPP,60000482,KVMN,Độc lập,Nội thành,B2B
TGPP,60000483,KVMN,Độc lập,Nội thành,B2B
TGPP,60000499,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000501,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000506,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000516,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000518,KVMN,Độc lập,Nông thôn,B2B
TGPP,60000608,KVMN,Độc lập,Nội thành,B2B
TGPP,60000645,KVMT,Độc lập,Nội thành,B2B
TGPP,60000647,KVMT,Độc lập,Nông thôn,B2B
