site_store,region,store_type,urbanization,b2b_b2c,region_enc,urbanization_enc,is_b2b_b2c,store_Khác,store_Online,store_Pop - up,store_Siêu thị,store_Store In Store,store_Trong mall,store_Độc lập
60000176,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60000181,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60000183,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60000185,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60000188,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60000190,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60000196,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60000198,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60000199,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60000219,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000226,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60000254,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60000299,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000319,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60000323,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60000335,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60000336,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60000381,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60000412,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60000418,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60000435,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60000440,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60000444,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60000453,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60000458,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60000460,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60000466,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60000473,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60000486,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60000495,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60000500,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60000503,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60000504,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60000526,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60000527,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60000606,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60001380,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60001423,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60002070,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60002075,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60002136,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60002145,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60002170,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60002228,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60002239,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60002374,KVMN,Khác,Khác,B2B,2,0,0,True,False,False,False,False,False,False
60002390,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60002392,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60002585,KVMN,Khác,Nội thành,B2B,2,2,0,True,False,False,False,False,False,False
60002757,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60002787,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60002820,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60002851,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60002879,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60002896,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60002939,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60002991,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60003019,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60003042,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60003097,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60003114,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60003201,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60003207,KVMN,Độc lập,Khác,B2B,2,0,0,False,False,False,False,False,False,True
60003211,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60003230,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60003271,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60003281,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60003290,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60003291,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60003297,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60003360,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60003377,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60003417,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60003472,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
60003475,KVMN,Khác,Nội thành,B2B,2,2,0,True,False,False,False,False,False,False
60003485,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60003493,KVMN,Độc lập,Nông thôn,B2B,2,1,0,False,False,False,False,False,False,True
60003495,KVMN,Độc lập,Nội thành,B2B,2,2,0,False,False,False,False,False,False,True
40000166,KVMB,Khác,Khác,B2B,1,0,0,True,False,False,False,False,False,False
40000170,KVMB,Khác,Khác,B2B,1,0,0,True,False,False,False,False,False,False
40000171,KVMB,Khác,Khác,B2B,1,0,0,True,False,False,False,False,False,False
60001484,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001497,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001538,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001605,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001622,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001627,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001634,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001638,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001651,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001694,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001695,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001730,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001756,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001762,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001765,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001769,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001785,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001799,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001870,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60001888,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60002031,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60002132,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002611,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60002705,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60002790,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002906,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60003021,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60003036,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60003038,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60003064,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60003243,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60003341,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60003356,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60003420,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60003498,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60003557,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
20000060,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
20000061,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
20000062,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
20000064,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
20000065,Trung Quốc,Khác,Khác,B2B,7,0,0,True,False,False,False,False,False,False
20000070,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
20000071,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
20000072,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
20000075,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
20000190,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
20000191,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
20000195,Trung Quốc,Độc lập,Khác,B2B,7,0,0,False,False,False,False,False,False,True
40000045,Trung Quốc,Khác,Khác,B2B,7,0,0,True,False,False,False,False,False,False
40000051,Trung Quốc,Khác,Khác,B2B,7,0,0,True,False,False,False,False,False,False
40000052,Trung Quốc,Khác,Khác,B2B,7,0,0,True,False,False,False,False,False,False
40000053,Trung Quốc,Khác,Khác,B2B,7,0,0,True,False,False,False,False,False,False
40000055,Trung Quốc,Khác,Khác,B2B,7,0,0,True,False,False,False,False,False,False
40000077,Trung Quốc,Khác,Khác,B2B,7,0,0,True,False,False,False,False,False,False
40000080,Trung Quốc,Khác,Khác,B2B,7,0,0,True,False,False,False,False,False,False
40000081,Trung Quốc,Khác,Khác,B2B,7,0,0,True,False,False,False,False,False,False
40000082,Trung Quốc,Khác,Khác,B2B,7,0,0,True,False,False,False,False,False,False
40000085,Trung Quốc,Khác,Khác,B2B,7,0,0,True,False,False,False,False,False,False
40000086,Trung Quốc,Khác,Khác,B2B,7,0,0,True,False,False,False,False,False,False
40000110,Trung Quốc,Khác,Khác,B2B,7,0,0,True,False,False,False,False,False,False
40000111,Trung Quốc,Khác,Khác,B2B,7,0,0,True,False,False,False,False,False,False
40000112,Trung Quốc,Khác,Khác,B2B,7,0,0,True,False,False,False,False,False,False
60002105,Trung Quốc,Khác,Khác,B2B,7,0,0,True,False,False,False,False,False,False
60002106,Trung Quốc,Khác,Khác,B2B,7,0,0,True,False,False,False,False,False,False
60002107,Trung Quốc,Khác,Khác,B2B,7,0,0,True,False,False,False,False,False,False
60002108,Trung Quốc,Khác,Khác,B2B,7,0,0,True,False,False,False,False,False,False
60002789,Khác,Khác,Khác,B2B,6,0,0,True,False,False,False,False,False,False
60003422,Trung Quốc,Khác,Khác,B2B,7,0,0,True,False,False,False,False,False,False
60003426,Trung Quốc,Khác,Khác,B2B,7,0,0,True,False,False,False,False,False,False
60003428,Trung Quốc,Khác,Khác,B2B,7,0,0,True,False,False,False,False,False,False
60003430,Trung Quốc,Khác,Khác,B2B,7,0,0,True,False,False,False,False,False,False
1300,Trung Quốc,Khác,Khác,B2B,7,0,0,True,False,False,False,False,False,False
30000040,KVMTR,Khác,Khác,B2B,4,0,0,True,False,False,False,False,False,False
30000087,KVMTR,Khác,Khác,B2B,4,0,0,True,False,False,False,False,False,False
30000090,KVMTR,Khác,Khác,B2B,4,0,0,True,False,False,False,False,False,False
30000117,KVMTR,Khác,Khác,B2B,4,0,0,True,False,False,False,False,False,False
30000135,KVMTR,Khác,Khác,B2B,4,0,0,True,False,False,False,False,False,False
30000140,KVMB,Khác,Khác,B2B,1,0,0,True,False,False,False,False,False,False
50000094,KVMN,Khác,Nội thành,B2B,2,2,0,True,False,False,False,False,False,False
60001199,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001211,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001214,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001218,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001222,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60001239,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001240,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001243,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001250,KVMTR,Độc lập,Nội thành,B2B,4,2,0,False,False,False,False,False,False,True
60001261,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001282,KVMTR,Khác,Nội thành,B2B,4,2,0,True,False,False,False,False,False,False
60001292,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001294,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001295,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001298,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001310,KVMTR,Độc lập,Nội thành,B2B,4,2,0,False,False,False,False,False,False,True
60001311,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001314,KVMTR,Độc lập,Nội thành,B2B,4,2,0,False,False,False,False,False,False,True
60001325,KVMTR,Độc lập,Nội thành,B2B,4,2,0,False,False,False,False,False,False,True
60001336,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001341,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001343,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60001371,KVMTR,Khác,Khác,B2B,4,0,0,True,False,False,False,False,False,False
60001405,KVMTR,Khác,Khác,B2B,4,0,0,True,False,False,False,False,False,False
60001710,KVMB,Độc lập,Nông thôn,B2B,1,1,0,False,False,False,False,False,False,True
60001716,KVMB,Độc lập,Nội thành,B2B,1,2,0,False,False,False,False,False,False,True
60002004,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60002021,KVMTR,Khác,Khác,B2B,4,0,0,True,False,False,False,False,False,False
60002302,KVMTR,Độc lập,Nội thành,B2B,4,2,0,False,False,False,False,False,False,True
60002345,KVMTR,Khác,Nội thành,B2B,4,2,0,True,False,False,False,False,False,False
60002387,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60002604,KVMTR,Độc lập,Khác,B2B,4,0,0,False,False,False,False,False,False,True
60002726,KVMTR,Độc lập,Nội thành,B2B,4,2,0,False,False,False,False,False,False,True
60002735,KVMTR,Khác,Nội thành,B2B,4,2,0,True,False,False,False,False,False,False
60002876,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60002895,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60002898,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60002927,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60002980,KVMTR,Độc lập,Nội thành,B2B,4,2,0,False,False,False,False,False,False,True
60003012,KVMB,Độc lập,Khác,B2B,1,0,0,False,False,False,False,False,False,True
60003030,KVMTR,Độc lập,Nông thôn,B2B,4,1,0,False,False,False,False,False,False,True
60003062,KVTN,Độc lập,Khác,B2B,5,0,0,False,False,False,False,False,False,True
60003070,KVMTR,Độc lập,Nội thành,B2B,4,2,0,False,False,False,False,False,False,True
